year,month,day,hour,min,sec,lat,,latM,latMd,long,,longM,longMd,depth,mag
2009,10,2,16,48,939,58,N,14,73,155,W,8,44,0,-1
2009,10,2,17,36,3587,58,N,14,19,155,W,8,92,108,1
2009,10,2,23,47,3380,54,N,47,83,163,W,51,61,3563,23
2009,10,3,0,51,5035,51,N,58,41,178,E,32,21,520,11
2009,10,3,0,52,1086,51,N,57,37,178,E,32,13,517,5
2009,10,3,7,20,1538,61,N,19,18,152,W,22,83,400,0
2009,10,3,9,43,4589,61,N,18,52,152,W,15,12,437,1
2009,10,3,15,14,4071,58,N,25,36,154,W,46,14,630,18
2009,10,3,15,15,61,58,N,26,33,154,W,51,61,104,4
2009,10,3,16,0,3930,58,N,24,89,154,W,46,24,665,10
2009,10,3,16,26,27,58,N,33,65,154,W,13,20,896,15
2009,10,3,16,27,4171,58,N,15,79,155,W,,50,0,3
2009,10,3,17,12,2680,58,N,13,75,155,W,10,73,170,4
2009,10,3,19,27,3557,58,N,25,55,154,W,47,90,509,7
2009,10,3,20,41,4921,58,N,25,39,154,W,46,42,671,18
2009,10,4,0,42,3394,58,N,25,90,154,W,48,26,414,2
2009,10,4,3,13,4136,60,N,30,71,152,W,43,49,630,0
2009,10,4,3,25,3495,53,N,14,3,168,W,2,56,497,13
2009,10,4,4,15,1194,58,N,7,93,154,W,32,98,367,18
2009,10,4,10,56,2385,58,N,14,79,155,W,7,35,74,5
2009,10,4,10,57,1249,58,N,24,91,154,W,46,87,669,6
2009,10,4,11,54,1533,53,N,53,96,166,W,52,79,613,7
2009,10,4,12,11,2544,60,N,31,22,152,W,44,4,485,-1
2009,10,4,12,52,611,54,N,36,51,163,W,30,92,931,16
2009,10,4,14,23,405,53,N,55,8,166,W,52,45,808,3
2009,10,4,17,41,4453,61,N,7,58,152,W,17,25,0,-3
2009,10,4,17,51,4854,61,N,10,5,152,W,26,91,1087,8
2009,10,4,18,9,1522,53,N,53,60,166,W,54,40,23,2
2009,10,4,20,29,5410,58,N,10,88,155,W,20,91,41,1
2009,10,4,20,29,5762,58,N,11,5,155,W,20,73,7,6
2009,10,4,23,56,2917,58,N,26,51,154,W,49,48,331,4
2009,10,5,0,46,4550,60,N,,69,153,W,,19,0,-2
2009,10,5,2,59,4186,58,N,14,70,155,W,7,34,0,4
2009,10,5,3,10,4299,60,N,29,2,152,W,41,70,0,10
2009,10,5,3,38,1391,60,N,39,42,152,W,42,3,679,12
2009,10,5,4,12,4751,58,N,9,67,155,W,19,90,152,2
2009,10,5,4,16,1504,61,N,19,2,152,W,15,31,391,7
2009,10,5,8,21,542,58,N,25,10,154,W,47,27,580,9
2009,10,5,18,50,3738,61,N,11,1,152,W,17,82,572,7
2009,10,5,19,19,2597,60,N,28,35,152,W,46,84,434,12
2009,10,6,4,23,2675,61,N,29,74,151,W,59,15,296,9
2009,10,6,7,7,4413,58,N,10,29,155,W,22,1,125,3
2009,10,6,7,7,4973,58,N,10,78,155,W,22,34,266,2
2009,10,6,8,1,4011,58,N,25,60,154,W,47,37,513,3
2009,10,6,8,47,5362,53,N,51,79,166,W,28,32,1015,12
2009,10,6,8,55,1431,60,N,29,21,152,W,46,34,0,-6
2009,10,6,11,48,3566,61,N,18,48,152,W,14,49,0,3
2009,10,6,13,5,1213,58,N,9,88,155,W,21,86,163,6
2009,10,6,14,10,4053,61,N,11,12,152,W,18,25,583,-1
2009,10,6,16,5,977,58,N,14,95,155,W,7,4,254,4
2009,10,6,20,8,4175,61,N,17,80,152,W,8,79,0,5
2009,10,7,3,26,5578,60,N,29,86,152,W,40,91,775,4
2009,10,7,8,11,5976,58,N,9,97,155,W,20,54,0,9
2009,10,7,13,22,4388,58,N,13,32,155,W,9,72,0,9
2009,10,7,16,12,1611,52,N,15,95,174,W,22,92,689,11
2009,10,7,19,48,3146,58,N,10,34,155,W,19,31,176,4
2009,10,7,20,55,2479,58,N,24,61,154,W,46,31,620,10
2009,10,7,21,6,912,53,N,16,87,168,W,7,42,2346,18
2009,10,8,1,32,4166,58,N,14,85,155,W,7,58,0,4
2009,10,8,1,38,5251,51,N,58,64,178,E,26,86,496,7
2009,10,8,1,49,2931,51,N,57,21,178,E,25,80,296,23
2009,10,8,2,16,4863,61,N,18,63,152,W,15,22,424,5
2009,10,8,2,51,301,61,N,10,39,152,W,11,16,704,5
2009,10,8,6,30,3754,58,N,14,68,155,W,8,60,171,6
2009,10,8,8,56,4346,58,N,11,2,155,W,21,18,178,11
2009,10,8,11,9,2010,61,N,58,25,143,W,59,26,0,16
2009,10,8,16,38,1484,51,N,58,52,178,E,15,29,286,18
2009,10,8,17,48,1169,58,N,10,96,155,W,19,92,240,3
2009,10,9,2,13,4644,58,N,10,58,155,W,19,63,144,14
2009,10,9,4,43,1278,51,N,57,29,178,E,25,65,632,8
2009,10,9,8,51,1766,58,N,31,44,154,W,6,15,0,10
2009,10,9,9,5,3745,58,N,10,45,155,W,19,89,0,8
2009,10,9,12,10,4840,60,N,30,44,152,W,45,24,219,5
2009,10,9,15,23,1860,58,N,13,82,155,W,22,85,0,0
2009,10,9,15,23,2655,58,N,10,7,155,W,21,5,0,7
2009,10,9,17,37,5065,58,N,18,8,155,W,13,84,518,8
2009,10,9,18,16,4315,53,N,12,3,168,W,4,16,766,11
2009,10,9,18,17,5868,61,N,11,46,152,W,12,67,675,2
2009,10,9,21,48,1643,52,N,2,79,175,W,40,93,472,26
2009,10,10,0,10,4256,51,N,52,68,177,W,36,3,955,15
2009,10,10,4,13,3628,58,N,16,28,155,W,,22,210,12
2009,10,10,9,55,2172,53,N,14,61,168,W,3,51,143,13
2009,10,10,12,44,267,51,N,57,22,178,E,24,67,302,4
2009,10,10,12,45,936,51,N,57,26,178,E,26,46,532,10
2009,10,10,17,18,2236,53,N,12,62,168,W,1,89,1124,14
2009,10,10,22,31,767,53,N,12,71,168,W,1,98,426,13
2009,10,10,22,52,4868,58,N,10,87,155,W,18,9,68,5
2009,10,11,7,43,1641,58,N,14,28,155,W,9,50,307,6
2009,10,11,8,3,2753,61,N,7,96,152,W,28,11,357,8
2009,10,11,9,25,5927,58,N,15,4,155,W,8,31,403,19
2009,10,11,9,28,3429,58,N,14,15,155,W,8,94,0,7
2009,10,11,9,33,4136,58,N,14,23,155,W,9,2,453,8
2009,10,11,10,11,5383,58,N,14,50,155,W,8,99,0,6
2009,10,11,10,35,4838,58,N,14,63,155,W,9,22,0,6
2009,10,11,10,43,3357,58,N,33,30,154,W,7,20,525,8
2009,10,11,11,7,4211,58,N,25,36,154,W,47,13,541,9
2009,10,11,11,19,1534,58,N,14,48,155,W,8,31,0,1
2009,10,11,11,40,5614,61,N,31,78,151,W,50,29,1293,11
2009,10,11,13,10,1424,61,N,29,47,151,W,55,86,695,10
2009,10,11,13,22,3581,53,N,15,78,168,W,6,68,1382,10
2009,10,11,13,34,5542,53,N,16,7,168,W,5,65,1540,11
2009,10,11,13,39,2118,58,N,14,29,155,W,8,79,0,3
2009,10,11,14,6,2139,58,N,33,9,154,W,7,81,625,13
2009,10,11,14,28,50,53,N,14,95,168,W,7,83,428,11
2009,10,11,15,4,64,61,N,28,42,151,W,49,98,856,10
2009,10,11,17,19,1765,61,N,28,43,151,W,56,43,369,13
2009,10,11,18,52,5750,58,N,14,74,155,W,7,53,214,6
2009,10,11,18,53,4892,58,N,14,64,155,W,7,89,0,8
2009,10,11,18,54,4237,58,N,14,56,155,W,7,66,0,9
2009,10,11,18,55,3857,58,N,14,67,155,W,7,95,169,4
2009,10,11,18,56,1380,58,N,14,89,155,W,7,25,361,11
2009,10,11,19,0,3729,58,N,14,49,155,W,7,91,0,4
2009,10,11,19,51,444,53,N,17,75,168,W,10,44,0,10
2009,10,11,20,27,3361,53,N,16,38,168,W,7,61,193,6
2009,10,11,20,27,3729,53,N,16,61,168,W,7,22,0,8
2009,10,11,22,25,3496,53,N,51,81,166,W,30,10,1456,10
2009,10,12,0,15,5865,58,N,25,96,154,W,51,9,0,4
2009,10,12,2,24,1626,58,N,10,64,155,W,19,92,189,7
2009,10,12,3,28,1783,51,N,50,57,177,W,34,23,749,18
2009,10,12,3,56,3328,58,N,24,58,154,W,46,50,631,18
2009,10,12,13,6,3153,60,N,27,34,152,W,43,55,324,5
2009,10,12,15,25,3048,61,N,17,77,152,W,13,91,216,-1
2009,10,12,16,6,916,58,N,24,33,154,W,46,63,605,16
2009,10,12,16,20,870,53,N,16,12,168,W,2,60,272,12
2009,10,12,17,9,5264,58,N,14,38,155,W,8,12,6,3
2009,10,12,18,53,78,58,N,17,33,154,W,57,36,203,4
2009,10,12,20,6,1892,53,N,15,66,168,W,5,43,0,4
2009,10,12,20,13,5345,61,N,29,76,151,W,52,36,1083,9
2009,10,12,20,33,4087,53,N,15,36,168,W,3,61,120,3
2009,10,12,21,0,4997,58,N,24,73,154,W,47,77,630,2
2009,10,12,21,15,4791,61,N,19,81,152,W,21,13,504,4
2009,10,12,21,40,4028,53,N,36,53,167,W,13,6,1509,14
2009,10,12,22,58,145,53,N,14,31,168,W,2,82,100,14
2009,10,12,23,44,3973,58,N,32,52,154,W,10,15,45,12
2009,10,13,3,35,1797,51,N,52,21,176,W,56,81,0,18
2009,10,13,7,17,1660,52,N,1,76,178,E,26,36,671,6
2009,10,13,9,38,4608,60,N,23,27,153,W,14,92,911,8
2009,10,13,13,19,4465,52,N,1,4,178,E,25,72,1022,5
2009,10,13,13,28,5056,53,N,13,19,168,W,4,45,1157,14
2009,10,13,14,35,3915,52,N,8,89,178,E,32,94,344,13
2009,10,13,15,31,4874,53,N,13,62,168,W,4,23,348,11
2009,10,13,16,24,986,60,N,24,79,152,W,48,1,3249,12
2009,10,13,18,9,1947,61,N,2,39,152,W,17,42,1531,17
2009,10,13,18,16,3117,61,N,17,85,152,W,15,45,115,9
2009,10,13,18,16,5779,61,N,17,95,152,W,15,91,46,6
2009,10,13,18,17,606,61,N,17,68,152,W,15,27,205,8
2009,10,13,18,18,2981,61,N,18,53,152,W,15,54,0,-2
2009,10,13,21,10,4750,53,N,17,7,168,W,7,72,0,7
2009,10,13,21,22,4899,61,N,11,47,152,W,16,27,636,11
2009,10,13,22,24,5305,53,N,13,78,168,W,4,47,204,12
2009,10,13,23,41,4976,61,N,18,18,152,W,21,16,192,1
2009,10,14,0,33,2906,51,N,47,42,177,W,31,87,988,13
2009,10,14,3,7,777,61,N,17,1,152,W,18,48,160,5
2009,10,14,3,44,5309,60,N,29,26,152,W,46,4,13,0
2009,10,14,5,5,2754,58,N,9,85,155,W,19,41,351,3
2009,10,14,5,16,4598,53,N,15,31,168,W,3,0,0,7
2009,10,14,5,31,4002,51,N,58,74,178,E,34,95,479,-1
2009,10,14,5,49,1844,61,N,3,45,152,W,18,49,1496,0
2009,10,14,7,44,970,54,N,7,57,166,W,2,94,427,1
2009,10,14,8,37,4187,61,N,8,81,152,W,17,32,335,-2
2009,10,14,8,49,1594,61,N,3,43,152,W,18,91,1587,7
2009,10,14,10,9,2118,54,N,44,35,164,W,4,49,0,5
2009,10,14,12,34,2637,61,N,8,81,152,W,17,7,506,0
2009,10,14,14,40,1572,53,N,14,53,168,W,2,85,100,8
2009,10,14,14,42,5177,53,N,16,36,168,W,7,1,0,2
2009,10,14,18,46,5981,58,N,25,20,154,W,46,53,646,8
2009,10,14,18,47,2095,58,N,10,48,155,W,19,30,0,-7
2009,10,14,18,49,2637,58,N,10,37,155,W,20,71,163,7
2009,10,14,22,24,2978,61,N,7,73,152,W,19,33,447,-2
2009,10,14,22,54,3810,51,N,52,47,178,W,17,4,1784,11
2009,10,15,2,54,1457,61,N,9,15,152,W,19,34,502,8
2009,10,15,3,22,1089,52,N,3,37,178,E,19,61,0,14
2009,10,15,5,17,5140,58,N,10,97,155,W,21,10,199,0
2009,10,15,6,37,5802,58,N,24,92,154,W,51,19,123,9
2009,10,15,10,6,4423,58,N,9,65,155,W,22,78,31,3
2009,10,15,14,1,3112,60,N,29,81,152,W,47,57,0,0
2009,10,15,18,52,4869,60,N,2,10,153,W,5,45,0,-1
2009,10,15,19,46,1996,58,N,12,82,155,W,6,27,0,0
2009,10,15,19,46,2653,58,N,12,81,155,W,6,36,0,7
2009,10,15,21,11,5682,52,N,10,4,175,W,40,91,876,15
2009,10,15,21,18,816,52,N,5,33,175,W,37,23,641,20
2009,10,16,3,27,1876,54,N,37,73,163,W,33,22,950,22
2009,10,16,3,34,5923,61,N,20,83,152,W,17,91,0,10
2009,10,16,6,20,680,53,N,13,64,168,W,3,87,1130,19
2009,10,16,9,57,1454,58,N,10,42,155,W,23,95,261,4
2009,10,16,10,0,5740,58,N,10,14,155,W,22,75,206,3
2009,10,16,10,31,2134,53,N,58,5,166,W,32,52,545,8
2009,10,16,11,45,1811,51,N,44,24,177,W,55,20,1236,15
2009,10,16,15,19,606,52,N,7,93,175,W,33,2,101,14
2009,10,16,22,12,1754,51,N,48,56,178,W,25,42,2182,14
2009,10,16,23,10,2566,54,N,32,9,164,W,40,50,49,3
2009,10,16,23,11,253,61,N,4,21,152,W,20,92,1307,6
2009,10,17,0,47,5330,58,N,14,47,155,W,9,58,345,12
2009,10,17,0,51,3718,58,N,13,90,155,W,9,0,67,4
2009,10,17,1,3,2406,52,N,3,55,175,W,37,70,294,13
2009,10,17,1,12,2077,58,N,13,79,155,W,8,90,0,3
2009,10,17,3,37,683,58,N,25,27,154,W,46,13,827,24
2009,10,17,7,10,5316,61,N,18,61,152,W,14,45,0,-3
2009,10,17,9,34,2843,51,N,53,15,177,W,35,87,568,16
2009,10,17,21,44,3402,58,N,10,20,155,W,21,68,154,3
2009,10,17,22,32,2250,61,N,3,65,152,W,20,12,1510,3
2009,10,18,0,13,135,58,N,20,61,154,W,43,68,413,9
2009,10,18,1,44,4686,58,N,11,46,155,W,16,66,192,0
2009,10,18,7,25,2731,58,N,10,99,155,W,17,89,192,6
2009,10,18,13,43,3477,58,N,9,19,155,W,23,97,226,2
2009,10,18,14,48,3463,54,N,47,22,163,W,36,54,2245,20
2009,10,18,15,42,3644,60,N,32,67,152,W,47,44,327,11
2009,10,18,16,36,1377,58,N,13,85,155,W,10,95,220,4
2009,10,18,21,46,4936,51,N,53,33,177,W,36,79,959,11
2009,10,18,22,9,418,53,N,31,60,167,W,15,40,1500,21
2009,10,19,0,10,45,53,N,13,18,168,W,2,78,887,20
2009,10,19,0,18,4444,58,N,10,34,155,W,22,34,381,1
2009,10,19,1,12,3744,58,N,14,45,155,W,8,25,0,0
2009,10,19,2,21,480,51,N,50,88,177,W,48,30,797,10
2009,10,19,2,28,2168,60,N,31,14,152,W,44,41,434,-4
2009,10,19,3,40,3077,51,N,55,14,177,W,37,70,949,18
2009,10,19,3,40,4651,51,N,54,55,177,W,37,73,638,28
2009,10,19,3,48,2383,51,N,52,62,177,W,38,57,1440,18
2009,10,19,4,49,4619,53,N,10,20,168,W,1,83,949,16
2009,10,19,5,15,5506,58,N,11,64,155,W,14,36,0,-2
2009,10,19,6,0,909,51,N,45,51,177,W,,84,1407,9
2009,10,19,10,6,5151,51,N,56,79,177,W,37,99,0,21
2009,10,19,10,25,4732,51,N,37,99,179,E,10,50,1510,14
2009,10,19,10,29,530,51,N,54,78,177,W,36,92,336,18
2009,10,19,12,40,5726,61,N,11,97,152,W,15,53,444,2
2009,10,19,13,51,4660,51,N,26,86,176,W,2,18,2883,12
2009,10,19,19,39,759,51,N,52,51,177,W,38,78,1473,18
2009,10,19,20,11,3205,58,N,15,39,154,W,35,96,622,11
2009,10,19,20,46,1816,58,N,11,17,155,W,16,52,143,-1
2009,10,20,0,12,1569,61,N,10,75,152,W,13,18,525,0
2009,10,20,0,42,2529,61,N,11,11,152,W,13,50,589,-2
2009,10,20,1,58,4457,52,N,1,59,178,E,17,74,0,15
2009,10,20,1,59,3299,51,N,56,89,178,E,16,10,222,16
2009,10,20,2,6,1505,52,N,5,67,178,E,27,76,1065,9
2009,10,20,2,35,1421,58,N,18,3,155,W,13,62,386,1
2009,10,20,3,53,187,52,N,4,29,175,W,38,53,335,16
2009,10,20,8,6,5696,52,N,1,47,178,E,16,63,200,14
2009,10,20,8,8,2434,54,N,8,55,165,W,56,45,472,4
2009,10,20,8,51,614,51,N,32,46,175,W,49,49,3394,20
2009,10,20,10,28,4713,51,N,53,73,177,W,50,10,624,14
2009,10,20,13,3,1561,58,N,14,16,155,W,7,21,0,2
2009,10,20,16,52,2525,54,N,9,11,165,W,59,64,243,9
2009,10,20,20,40,1137,61,N,17,98,152,W,14,39,192,6
2009,10,20,21,4,5284,51,N,46,37,177,W,55,18,854,15
2009,10,20,22,15,4483,58,N,14,95,155,W,6,64,0,0
2009,10,21,13,0,5084,58,N,14,6,155,W,8,87,0,5
2009,10,21,13,14,3074,54,N,30,67,164,W,38,12,105,15
2009,10,21,13,46,5109,58,N,11,47,155,W,17,28,217,6
2009,10,21,15,38,3491,58,N,10,50,155,W,19,64,0,1
2009,10,21,18,41,4956,53,N,55,4,166,W,42,44,540,6
2009,10,21,21,18,3116,52,N,9,13,175,W,38,99,327,12
2009,10,21,21,48,1559,52,N,,10,178,E,15,59,13,17
2009,10,21,22,9,158,58,N,11,73,155,W,15,15,193,1
2009,10,22,0,36,2463,61,N,11,67,152,W,14,40,684,-2
2009,10,22,8,48,4989,58,N,14,68,155,W,8,68,0,2
2009,10,22,14,13,4734,54,N,36,72,163,W,29,82,975,17
2009,10,22,19,8,5802,58,N,16,64,155,W,31,70,733,11
2009,10,22,20,42,1388,58,N,17,52,154,W,53,74,409,3
2009,10,23,7,26,1148,58,N,16,49,155,W,32,20,389,10
2009,10,23,7,43,856,53,N,46,87,167,W,6,24,999,18
2009,10,23,10,14,4103,58,N,12,14,155,W,16,19,233,5
2009,10,23,12,54,1197,61,N,17,76,152,W,14,47,309,2
2009,10,23,23,47,5264,58,N,14,88,155,W,7,10,312,10
2009,10,24,0,5,333,52,N,2,89,178,E,17,62,15,14
2009,10,24,0,17,5071,52,N,6,53,178,E,17,81,0,17
2009,10,24,0,21,3728,51,N,57,1,178,E,15,72,245,28
2009,10,24,0,51,229,61,N,29,47,151,W,59,70,401,7
2009,10,24,1,50,551,61,N,19,13,152,W,15,27,0,3
2009,10,24,1,50,973,61,N,19,64,152,W,15,36,0,2
2009,10,24,6,48,2382,52,N,6,24,175,W,53,72,1466,6
2009,10,24,8,29,5093,53,N,47,72,167,W,5,37,1000,15
2009,10,24,8,30,3657,52,N,5,5,175,W,39,84,618,19
2009,10,24,8,37,2845,58,N,15,42,155,W,1,26,389,15
2009,10,24,8,48,4743,52,N,3,63,175,W,40,46,1401,10
2009,10,24,10,57,1218,53,N,46,6,166,W,49,18,1230,7
2009,10,24,11,31,5927,58,N,16,76,154,W,59,73,237,5
2009,10,24,14,9,5236,54,N,30,97,164,W,39,99,199,2
2009,10,24,16,4,4028,61,N,7,14,152,W,20,84,495,3
2009,10,24,18,0,5102,52,N,1,14,178,E,14,55,379,16
2009,10,24,19,44,5420,58,N,14,78,155,W,8,33,176,4
2009,10,24,23,36,3686,58,N,24,30,154,W,51,27,434,11
2009,10,25,1,43,4424,58,N,20,86,154,W,37,21,708,6
2009,10,25,4,46,5492,60,N,57,60,152,W,28,55,967,11
2009,10,25,4,49,2487,60,N,30,32,152,W,42,8,871,7
2009,10,25,5,20,438,58,N,15,86,155,W,7,12,0,6
2009,10,25,8,45,2819,53,N,38,34,167,W,2,88,1025,24
2009,10,25,9,2,86,58,N,14,73,155,W,7,27,0,-1
2009,10,25,9,20,5435,53,N,37,94,167,W,,98,1536,11
2009,10,25,11,3,381,51,N,48,93,179,W,3,87,1278,19
2009,10,25,11,10,4375,61,N,19,33,152,W,15,14,361,3
2009,10,25,11,37,2017,53,N,45,85,166,W,50,8,1200,6
2009,10,25,12,3,5292,58,N,25,51,154,W,18,97,669,12
2009,10,25,12,8,2281,61,N,18,24,152,W,14,92,412,0
2009,10,25,12,9,5901,61,N,18,84,152,W,15,13,212,16
2009,10,25,14,2,2892,58,N,10,80,155,W,19,62,356,16
2009,10,25,14,48,262,61,N,18,42,152,W,15,16,588,-2
2009,10,25,16,2,3812,53,N,41,96,166,W,56,16,1039,15
2009,10,25,16,12,2852,51,N,54,64,177,W,37,10,1464,13
2009,10,25,17,34,5495,53,N,41,80,166,W,54,39,1073,10
2009,10,25,17,39,1994,53,N,42,57,166,W,55,7,1623,11
2009,10,25,19,43,5809,55,N,9,31,162,W,13,71,375,16
2009,10,25,19,52,763,61,N,29,94,152,W,,98,267,8
2009,10,25,19,54,5201,61,N,28,82,152,W,3,75,442,10
2009,10,25,20,4,2892,60,N,34,61,152,W,48,36,627,-3
2009,10,25,20,34,453,51,N,57,55,178,E,12,97,410,17
2009,10,25,20,43,164,61,N,10,67,152,W,11,43,355,5
2009,10,26,0,34,1260,58,N,15,82,154,W,55,96,62,7
2009,10,26,3,49,4230,51,N,44,11,177,W,31,23,1037,24
2009,10,26,3,49,4230,51,N,44,11,177,W,31,23,1037,24
2009,10,26,4,47,5084,51,N,44,22,177,W,31,90,1270,15
2009,10,26,7,39,2211,60,N,36,73,152,W,37,15,1057,12
2009,10,26,10,5,1824,51,N,57,32,179,E,32,4,1025,8
2009,10,26,10,43,387,58,N,13,88,155,W,8,83,0,3
2009,10,26,11,56,5436,51,N,59,3,178,E,13,2,56,29
2009,10,26,11,58,1639,51,N,53,62,178,E,16,85,0,25
2009,10,26,11,59,908,51,N,55,30,178,E,13,54,65,31
2009,10,26,12,19,1179,51,N,56,21,178,E,19,35,160,20
2009,10,26,12,19,3391,51,N,52,90,178,E,15,20,0,19
2009,10,26,12,56,183,51,N,56,48,178,E,17,95,326,15
2009,10,26,13,5,1720,51,N,57,57,178,E,16,85,308,17
2009,10,26,13,25,1740,51,N,53,28,178,E,17,82,0,23
2009,10,26,14,28,3239,51,N,56,30,177,W,36,92,1503,17
2009,10,26,14,48,3416,52,N,5,72,178,E,21,92,209,13
2009,10,26,15,40,1647,58,N,10,17,155,W,21,11,112,10
2009,10,26,16,7,1593,51,N,54,33,178,E,15,40,0,24
2009,10,26,18,36,2130,51,N,56,98,178,E,16,46,186,25
2009,10,26,18,59,4660,51,N,58,86,178,E,17,47,561,16
2009,10,26,19,24,2689,53,N,57,85,166,W,30,88,1028,14
2009,10,26,21,18,2867,51,N,59,18,175,W,29,96,0,11
2009,10,26,22,47,511,53,N,58,12,166,W,30,67,939,14
2009,10,27,1,12,3560,61,N,14,31,152,W,3,82,1152,31
2009,10,27,1,16,3074,61,N,14,83,152,W,4,51,1077,16
2009,10,27,1,20,934,61,N,14,71,152,W,5,27,1173,9
2009,10,27,1,23,4845,61,N,14,52,152,W,5,40,1091,4
2009,10,27,1,25,1671,61,N,14,44,152,W,5,49,1099,0
2009,10,27,1,44,4851,61,N,14,26,152,W,5,29,1010,2
2009,10,27,1,57,4172,61,N,14,71,152,W,5,31,1082,7
2009,10,27,2,53,3950,60,N,32,38,152,W,41,95,627,1
2009,10,27,3,46,1881,60,N,29,10,152,W,44,83,0,2
2009,10,27,5,15,4643,61,N,27,29,152,W,6,58,281,4
2009,10,27,6,14,1561,60,N,29,28,152,W,40,65,847,6
2009,10,27,7,27,2582,61,N,14,66,152,W,5,61,1122,-2
2009,10,27,8,21,678,61,N,14,15,152,W,5,90,959,-1
2009,10,27,11,45,1160,52,N,11,52,175,W,33,14,0,10
2009,10,27,13,58,4156,52,N,1,20,175,W,31,99,0,14
2009,10,27,14,8,1212,58,N,16,47,155,W,32,41,259,8
2009,10,27,14,44,751,54,N,47,63,163,W,57,90,846,12
2009,10,27,16,9,2270,52,N,9,67,175,W,31,64,1371,14
2009,10,27,16,12,3319,51,N,51,95,178,E,23,38,0,16
2009,10,27,17,19,2621,62,N,3,91,144,W,54,17,774,21
2009,10,27,19,2,4146,52,N,2,86,178,E,18,51,51,11
2009,10,27,19,47,66,61,N,30,7,152,W,2,59,50,3
2009,10,27,20,52,3048,52,N,3,49,175,W,30,74,0,19
2009,10,27,22,53,2938,61,N,29,38,151,W,56,25,1008,15
2009,10,28,2,44,5842,52,N,,51,175,W,32,47,1428,6
2009,10,28,3,41,5445,55,N,9,37,162,W,13,86,376,10
2009,10,28,7,14,4403,52,N,10,91,175,W,34,88,0,12
2009,10,28,16,52,3839,58,N,16,61,154,W,58,68,0,10
2009,10,28,16,55,4490,58,N,11,54,155,W,16,56,225,-4
2009,10,28,18,39,2275,52,N,3,62,175,W,30,80,0,17
2009,10,29,0,16,3980,58,N,15,2,155,W,7,27,0,-3
2009,10,29,1,59,2682,58,N,13,48,155,W,9,36,0,8
2009,10,29,1,59,3003,58,N,13,64,155,W,9,79,0,4
2009,10,29,8,59,131,58,N,14,10,155,W,8,57,111,1
2009,10,29,9,16,2664,60,N,32,37,152,W,43,67,569,0
2009,10,29,9,34,5352,58,N,16,64,154,W,58,91,224,12
2009,10,29,10,26,2568,54,N,46,13,163,W,56,83,0,10
2009,10,29,12,28,1517,60,N,30,67,152,W,44,9,0,-2
2009,10,29,12,51,336,60,N,2,14,153,W,4,77,0,1
2009,10,29,15,3,3981,58,N,13,68,155,W,9,41,369,11
2009,10,29,15,28,5718,58,N,13,63,155,W,9,32,219,6
2009,10,29,15,33,4938,58,N,13,73,155,W,9,17,0,1
2009,10,29,20,27,1894,58,N,10,72,155,W,21,81,0,4
2009,10,30,0,50,4098,60,N,32,55,152,W,43,90,482,10
2009,10,30,5,24,4134,53,N,15,54,168,W,17,75,330,7
2009,10,30,5,26,3368,60,N,31,42,152,W,41,56,796,7
2009,10,30,7,30,1453,61,N,19,49,152,W,16,12,489,6
2009,10,30,8,42,4908,60,N,30,37,152,W,41,91,835,5
2009,10,30,9,48,181,58,N,15,36,155,W,6,33,440,11
2009,10,30,11,4,5344,52,N,1,43,175,W,31,28,0,16
2009,10,30,13,10,4150,51,N,44,79,178,W,34,26,1541,17
2009,10,30,14,36,5745,52,N,,24,175,W,32,10,0,12
2009,10,30,15,37,2913,61,N,11,64,152,W,32,75,835,5
2009,10,30,15,58,1435,51,N,59,13,175,W,31,12,0,14
2009,10,30,20,14,4104,54,N,33,23,164,W,41,85,51,4
2009,10,30,23,45,3644,51,N,39,67,176,W,52,7,999,19
2009,10,31,3,14,2954,60,N,31,66,152,W,36,20,1246,5
2009,10,31,3,58,5248,60,N,23,53,152,W,44,90,643,12
2009,10,31,6,33,5698,51,N,45,88,179,W,2,32,942,16
2009,10,31,6,51,4366,52,N,5,49,175,W,29,46,860,11
2009,10,31,7,50,2844,58,N,17,33,154,W,59,4,626,21
2009,10,31,13,57,1868,51,N,59,92,175,W,31,54,0,15
2009,10,31,20,20,971,51,N,42,81,179,E,55,6,859,20
2009,10,31,23,59,1811,58,N,14,8,155,W,8,75,0,1
2009,11,1,0,35,2257,52,N,10,43,175,W,33,13,195,18
2009,11,1,1,37,5241,53,N,13,16,168,W,26,81,519,13
2009,11,1,2,51,1149,52,N,7,60,175,W,33,95,0,14
2009,11,1,3,43,502,58,N,14,38,155,W,8,8,128,2
2009,11,1,3,56,5448,58,N,16,86,155,W,7,63,512,12
2009,11,1,5,39,5106,60,N,31,37,152,W,43,61,532,4
2009,11,1,6,22,1604,58,N,10,69,155,W,19,84,193,4
2009,11,1,7,3,4882,54,N,10,85,166,W,,90,493,8
2009,11,1,10,5,825,58,N,9,72,155,W,21,76,74,7
2009,11,1,12,17,3732,51,N,48,34,179,W,3,95,913,14
2009,11,1,12,42,257,58,N,14,32,155,W,8,70,102,10
2009,11,1,16,19,3395,54,N,11,6,166,W,1,35,430,8
2009,11,1,17,22,5932,54,N,12,1,166,W,3,22,600,8
2009,11,1,23,41,3573,61,N,14,74,152,W,3,76,1019,2
2009,11,1,23,54,3126,51,N,50,29,178,E,23,40,1780,15
2009,11,2,0,30,3334,53,N,25,45,168,W,10,48,99,9
